match_id,player_id,rating,minutes_played,goals,assists,yellow_cards,red_cards,shots_on_target,passes_completed
94,125,8.9,65,1,2,1,FALSE,5,17
94,79,3.5,27,1,1,0,FALSE,4,24
94,83,8.6,63,0,2,0,TRUE,4,7
94,8,3.1,85,0,2,1,FALSE,1,7
94,104,0.2,48,1,0,0,FALSE,3,33
94,122,6.5,0,2,2,0,FALSE,4,1
94,68,9,49,1,1,0,FALSE,4,3
94,19,0.2,36,1,1,1,FALSE,0,10
94,38,5.9,85,2,2,1,FALSE,4,35
94,159,1,22,0,1,1,FALSE,1,39
94,133,5.8,65,0,0,1,FALSE,3,28
94,113,4.6,25,2,2,0,FALSE,2,24
94,63,4,46,1,0,2,FALSE,1,31
94,50,6.9,79,1,1,0,FALSE,4,17
95,131,8.9,30,2,1,2,FALSE,4,37
95,147,0.7,54,2,2,1,FALSE,2,37
95,59,3.8,17,2,0,1,FALSE,5,14
95,23,7.1,82,0,0,0,FALSE,1,31
95,53,9.7,37,0,1,2,FALSE,4,28
95,128,5.9,16,2,0,1,FALSE,0,7
95,107,4.8,0,0,1,0,FALSE,2,34
95,97,1.3,1,2,2,2,FALSE,5,33
95,46,3.6,28,0,0,0,FALSE,2,37
95,82,5.6,6,2,1,2,FALSE,4,23
95,56,8.3,67,0,0,1,FALSE,2,31
95,30,4.5,68,0,2,2,TRUE,3,36
95,112,6.7,87,1,1,1,FALSE,3,21
95,134,0.2,1,2,1,1,FALSE,1,16
95,61,5.8,68,2,1,1,FALSE,5,8
95,127,7.8,73,2,2,0,FALSE,2,33
96,89,10,45,2,2,0,TRUE,0,11
96,158,7.2,6,1,0,0,FALSE,1,18
96,144,1.4,25,2,1,2,FALSE,1,11
96,100,1.8,11,1,0,0,FALSE,2,37
96,114,3.9,73,1,1,0,FALSE,0,5
96,45,8.4,22,0,2,0,FALSE,5,1
96,148,7.3,13,0,2,0,FALSE,3,11
96,22,2.3,88,2,2,1,FALSE,3,32
96,63,0.9,49,0,1,2,FALSE,5,6
96,93,8.8,17,1,2,0,FALSE,3,10
96,80,5.8,64,2,1,0,FALSE,3,4
96,29,2,5,2,0,2,FALSE,3,8
96,145,4.9,32,0,1,2,FALSE,3,1
96,77,7.9,68,0,2,2,FALSE,1,22
96,128,8.4,79,1,1,1,FALSE,4,24
96,24,1.4,31,0,1,2,FALSE,2,27
97,155,8.1,82,1,2,0,FALSE,0,25
97,82,6.6,33,2,0,0,FALSE,1,23
97,141,2.1,32,0,0,1,FALSE,0,33
97,84,0.3,54,2,1,2,FALSE,2,23
97,61,3.1,30,1,0,1,FALSE,2,19
97,116,4.4,75,2,1,2,FALSE,3,12
97,146,2.9,45,2,2,2,FALSE,3,26
97,43,4.4,74,1,1,1,TRUE,4,12
97,3,3.2,46,2,0,1,FALSE,5,24
97,80,6.3,27,1,1,1,FALSE,0,34
97,54,0.3,82,1,0,1,FALSE,4,19
97,152,1.2,65,2,1,1,TRUE,0,20
97,98,6.4,35,1,1,1,FALSE,5,30
97,129,0.4,68,2,0,2,FALSE,5,29
98,140,7.2,38,1,1,1,FALSE,3,17
98,30,0.1,37,2,0,0,FALSE,4,5
98,103,0.1,67,1,0,0,FALSE,2,1
98,106,3.4,0,1,2,0,FALSE,2,38
98,76,5.7,58,1,1,2,FALSE,2,30
98,129,7,32,1,2,1,FALSE,5,23
98,152,1.4,2,2,1,1,FALSE,0,24
98,156,6.4,29,0,0,1,FALSE,4,24
98,117,7.2,47,1,2,2,FALSE,4,7
98,151,2,9,1,1,1,FALSE,2,28
98,86,8.3,28,2,1,2,FALSE,3,30
98,136,6,20,0,1,2,FALSE,1,2
98,78,9.4,10,1,0,2,FALSE,4,3
98,13,4.6,57,0,0,1,FALSE,1,14
98,101,1.5,2,2,1,1,FALSE,3,36
98,155,8.4,19,0,2,1,FALSE,3,39
99,42,5.3,28,1,0,2,FALSE,1,39
99,62,6.6,10,0,2,1,TRUE,3,17
99,23,8,3,1,2,2,FALSE,5,17
99,122,1.8,7,2,2,0,FALSE,4,40
99,16,9.2,7,2,0,1,FALSE,0,9
99,120,0.7,20,0,2,1,FALSE,4,32
99,25,7.7,36,0,1,0,FALSE,4,23
99,135,9.7,89,2,0,0,FALSE,0,17
99,27,7.5,76,0,2,2,FALSE,4,33
99,37,6.2,87,0,1,2,FALSE,5,23
99,93,8,9,1,1,0,FALSE,1,22
99,44,1,90,0,1,2,FALSE,4,24
99,119,9.9,81,0,0,2,FALSE,5,18
99,36,9.1,41,1,2,1,FALSE,1,15
99,71,6.1,48,0,1,0,FALSE,5,36
99,60,6.4,23,1,1,1,FALSE,1,38
100,102,3,2,0,2,1,FALSE,0,38
100,39,9.1,69,0,2,0,FALSE,2,21
100,125,7.2,71,0,1,2,FALSE,0,8
100,13,5.5,89,2,1,0,FALSE,3,10
100,148,4.3,26,2,2,2,FALSE,4,17
100,145,1.1,51,0,0,2,FALSE,4,37
100,35,0.3,57,2,2,0,FALSE,3,16
100,81,5.3,8,0,0,0,FALSE,4,33
100,113,1.4,33,1,1,1,FALSE,2,38
100,67,4.1,41,0,1,2,FALSE,5,40
100,50,1.5,89,0,0,1,FALSE,1,13
100,112,8.1,70,2,0,1,FALSE,1,36
100,140,9.2,54,0,1,0,FALSE,5,23
100,83,9,62,1,2,2,FALSE,4,4
100,158,3.2,87,2,1,0,FALSE,5,31
100,78,7.1,87,1,1,2,FALSE,5,5
101,114,4.8,32,0,0,1,FALSE,4,10
101,126,3.5,81,0,1,0,FALSE,1,25
101,9,4.8,45,2,2,0,TRUE,1,36
101,28,4.2,3,0,2,2,FALSE,0,40
101,120,2.3,76,2,2,2,FALSE,5,26
101,139,5.4,25,1,2,1,FALSE,0,19
101,127,2.1,8,1,0,2,TRUE,1,26
101,21,9.5,22,0,1,2,TRUE,0,13
101,113,7.5,64,2,1,1,FALSE,4,16
101,117,5.9,6,2,2,0,FALSE,3,19
101,86,7.7,36,1,0,0,FALSE,3,1
101,88,5.3,16,1,2,2,FALSE,2,3
101,63,3.2,60,2,2,2,FALSE,0,29
101,142,1.7,0,0,0,2,FALSE,0,28
102,71,1.1,7,2,0,2,FALSE,5,35
102,128,7.7,25,2,0,1,FALSE,2,2
102,66,9.3,80,0,2,2,FALSE,0,10
102,8,3,89,0,1,1,FALSE,2,20
102,126,2.8,14,1,2,2,FALSE,2,11
102,41,0.7,76,0,2,2,FALSE,2,25
102,39,7.7,38,1,0,0,FALSE,0,23
102,25,0.3,20,2,0,2,FALSE,5,0
102,48,2,30,0,0,1,FALSE,3,12
102,37,3.4,23,0,2,2,FALSE,5,33
102,15,8.2,0,0,2,2,FALSE,2,1
102,5,0.5,5,2,1,0,FALSE,2,37
102,61,0.7,84,1,1,2,FALSE,5,3
102,54,3,57,0,2,0,FALSE,1,31
102,95,9.3,51,1,0,0,FALSE,1,9
102,53,4.4,24,0,2,0,FALSE,4,25
103,52,4.2,10,2,2,0,TRUE,0,25
103,156,0.2,51,0,2,1,FALSE,3,2
103,17,8,65,1,1,2,FALSE,1,21
103,8,4.8,52,1,1,2,FALSE,1,12
103,31,3.8,48,1,1,2,TRUE,3,37
103,120,9.5,38,0,2,2,TRUE,3,27
103,91,3.4,10,1,1,0,FALSE,4,2
103,157,3.7,7,2,2,0,FALSE,4,26
103,16,5.2,88,0,2,1,FALSE,0,6
103,104,8.1,17,1,0,2,TRUE,5,24
103,2,2.3,31,2,1,2,FALSE,3,24
103,50,7.3,63,1,1,1,FALSE,4,4
103,15,8.2,36,1,0,0,FALSE,0,14
103,32,8.1,33,2,2,0,FALSE,0,25
103,119,4.9,3,1,1,1,FALSE,4,32
103,12,9.1,6,1,0,2,FALSE,4,38
104,156,8.8,61,1,2,1,FALSE,2,7
104,148,0.6,18,1,0,2,FALSE,4,34
104,98,6.8,45,2,1,0,FALSE,3,26
104,141,4.5,49,0,0,0,FALSE,0,13
104,42,6.7,24,0,1,2,FALSE,2,28
104,137,0.4,84,1,1,1,FALSE,3,5
104,113,9.7,74,2,0,1,FALSE,2,5
104,64,8.3,12,0,1,1,FALSE,5,5
104,93,2.8,69,2,0,0,FALSE,0,11
104,103,8.2,41,0,1,0,FALSE,3,31
104,122,2,60,1,2,1,FALSE,1,15
104,4,3.8,7,1,0,2,FALSE,4,2
104,2,7.2,4,0,0,0,FALSE,3,24
104,157,8.3,89,2,1,2,FALSE,1,5
104,36,2.5,34,2,2,2,FALSE,1,31
105,51,5.3,85,2,1,2,FALSE,4,24
105,50,7.8,80,2,2,1,FALSE,3,25
105,11,1.8,8,2,1,0,FALSE,3,35
105,79,9.3,84,1,0,0,FALSE,5,6
105,8,1.5,31,1,1,1,FALSE,0,22
105,14,9.4,70,1,2,0,FALSE,4,13
105,148,9.1,14,1,2,0,TRUE,4,30
105,10,2.3,12,2,1,1,FALSE,3,3
105,20,6,11,1,1,0,FALSE,1,37
105,102,6.4,49,2,2,1,FALSE,2,28
105,137,1.2,3,2,2,2,FALSE,4,24
105,54,3.2,42,2,2,0,FALSE,1,30
105,107,5.1,2,2,1,0,FALSE,1,36
105,70,1.1,42,0,2,0,FALSE,3,40
105,116,0.4,14,2,1,2,FALSE,4,36
106,147,1.1,84,2,0,2,FALSE,3,15
106,23,8.5,53,0,2,2,FALSE,5,31
106,124,7.7,73,2,2,0,FALSE,1,15
106,150,1.8,22,1,2,0,FALSE,4,3
106,127,9.6,87,1,2,0,FALSE,4,0
106,47,0.4,66,1,1,0,FALSE,5,18
106,140,9.7,28,2,1,0,FALSE,2,30
106,76,4.3,36,1,0,1,FALSE,4,25
106,57,9.6,8,2,1,0,FALSE,2,15
106,12,1.9,73,0,1,1,FALSE,2,6
106,104,2.1,46,0,1,0,TRUE,2,9
106,46,2,81,0,0,1,FALSE,5,16
106,6,2.3,9,1,2,1,FALSE,2,23
106,9,5.5,9,2,2,0,FALSE,0,32
106,115,9,80,1,2,1,FALSE,4,10
107,107,1.2,78,2,2,2,FALSE,4,15
107,93,3.2,6,1,1,2,TRUE,3,30
107,51,0.8,90,0,0,1,FALSE,3,29
107,20,9.3,2,1,0,1,FALSE,1,20
107,153,7.1,90,2,2,1,FALSE,1,0
107,109,9.1,17,1,1,1,FALSE,0,3
107,115,7.2,28,1,0,0,FALSE,1,29
107,52,1,86,1,1,1,FALSE,5,21
107,27,0.3,12,2,1,1,FALSE,3,27
107,145,6.5,90,0,0,1,TRUE,4,30
107,92,6.2,72,2,2,0,FALSE,5,12
107,32,0.7,84,2,0,1,FALSE,3,2
107,64,4,13,0,0,0,TRUE,4,14
107,142,4.5,84,0,0,0,FALSE,3,1
107,17,8.8,87,2,1,0,FALSE,5,16
107,100,3.5,1,1,1,2,FALSE,3,30
108,143,5.1,34,2,0,2,FALSE,0,40
108,89,6.1,76,1,0,2,FALSE,3,28
108,27,3.1,14,1,1,1,FALSE,5,40
108,83,4.9,11,0,2,1,FALSE,3,25
108,86,0.4,26,1,1,1,FALSE,3,11
108,132,1.7,12,2,0,2,FALSE,3,1
108,72,2.5,3,1,0,0,TRUE,1,38
108,104,1.9,60,1,1,2,FALSE,1,16
108,43,0.7,78,1,1,1,TRUE,4,38
108,117,5.3,34,1,0,0,TRUE,2,4
108,50,2.3,15,1,1,1,FALSE,3,12
108,24,9.3,28,0,2,2,FALSE,5,1
108,15,2.8,8,0,1,1,FALSE,0,3
108,22,4.9,53,2,2,1,FALSE,3,37
108,70,8.1,75,2,1,2,FALSE,5,1
108,23,1.6,51,2,2,2,FALSE,3,27
109,137,3.8,68,1,2,1,FALSE,3,28
109,10,6.9,67,0,0,2,FALSE,3,9
109,84,8.8,80,2,1,1,FALSE,5,13
109,1,1.5,65,0,1,2,FALSE,4,18
109,8,1.5,70,1,0,0,FALSE,5,11
109,55,4.3,35,0,1,2,TRUE,0,27
109,153,7,30,1,2,1,FALSE,4,1
109,36,3.9,80,2,0,1,FALSE,3,2
109,115,8.2,25,2,0,2,FALSE,4,35
109,113,2.5,83,0,2,0,FALSE,5,23
109,25,7.2,44,1,1,2,FALSE,2,5
109,143,6.8,12,1,2,1,FALSE,5,29
109,66,1.5,52,0,1,2,FALSE,4,3
109,114,1,55,1,1,1,FALSE,2,5
109,40,3.5,17,0,1,0,FALSE,3,6
109,145,9.1,65,1,2,2,FALSE,0,23
110,132,2.4,36,2,2,1,FALSE,4,12
110,22,6.2,6,0,1,0,FALSE,0,33
110,14,5,45,2,2,0,FALSE,4,4
110,9,2.9,79,2,1,0,FALSE,0,12
110,40,4.3,84,2,1,1,TRUE,4,21
110,52,9.3,78,0,1,0,TRUE,4,32
110,39,7.5,24,1,1,0,FALSE,3,0
110,147,3,22,1,0,1,FALSE,5,22
110,85,3.6,67,1,2,1,FALSE,1,6
110,125,9.3,37,0,1,2,FALSE,1,9
110,67,5.8,49,0,0,0,FALSE,3,28
110,135,8.9,60,2,1,0,FALSE,5,38
110,73,5.3,48,0,2,2,FALSE,3,7
110,94,1.9,61,2,1,2,FALSE,4,3
110,115,3.6,44,0,2,0,FALSE,4,39
110,5,4.2,84,2,0,2,FALSE,4,12
111,56,2.2,18,1,0,1,FALSE,1,24
111,120,9.6,71,1,2,1,FALSE,5,23
111,113,10,54,1,1,0,FALSE,5,40
111,90,7.4,50,1,2,1,FALSE,2,10
111,16,9.1,85,2,0,1,FALSE,1,34
111,115,8.8,87,0,0,1,FALSE,4,5
111,22,8.5,59,0,1,0,FALSE,0,3
111,35,1.3,84,2,2,0,FALSE,3,6
111,78,8.5,58,0,2,2,FALSE,0,26
111,103,7,3,2,1,0,FALSE,4,25
111,127,9.3,34,1,2,1,FALSE,5,25
111,130,6.7,82,1,2,1,FALSE,3,11
111,114,5.7,22,2,1,2,FALSE,2,39
111,66,3.4,4,2,1,2,FALSE,4,17
111,110,4.8,76,0,2,2,FALSE,3,17
112,49,10,80,2,0,2,TRUE,4,6
112,118,5,77,2,2,1,FALSE,5,4
112,142,7.8,27,0,0,2,FALSE,3,35
112,79,0.1,55,0,0,1,FALSE,2,18
112,86,4.3,77,1,1,0,FALSE,2,7
112,54,3.7,13,2,1,1,FALSE,5,36
112,141,9.8,38,1,2,0,TRUE,0,34
112,70,6.2,80,1,2,0,TRUE,1,39
112,77,2.6,89,0,0,0,TRUE,2,16
112,29,2.3,10,2,0,0,FALSE,2,15
112,114,6.7,61,0,2,2,FALSE,5,30
112,21,3.3,36,2,2,0,FALSE,5,31
112,140,2.9,46,0,0,2,FALSE,3,8
112,109,8.6,16,1,1,0,FALSE,5,5
112,37,7.2,7,0,2,1,FALSE,4,19
113,16,6.3,2,2,2,1,FALSE,5,1
113,153,9.2,26,2,2,1,TRUE,2,17
113,55,3.1,19,0,2,0,FALSE,4,11
113,60,0.4,89,2,2,1,FALSE,4,8
113,44,2.6,8,2,2,0,FALSE,4,17
113,38,3.2,62,1,2,1,TRUE,3,24
113,1,3.8,90,2,2,2,FALSE,3,32
113,133,7.6,11,0,1,1,FALSE,5,5
113,69,10,44,0,1,0,FALSE,5,1
113,137,2.1,27,1,1,1,FALSE,3,11
113,121,3.1,48,0,2,1,FALSE,3,16
113,64,0.1,0,0,1,1,FALSE,1,25
113,124,9.9,56,2,1,0,FALSE,1,39
113,94,3.8,64,2,1,1,FALSE,4,9
113,125,9.3,55,1,2,0,FALSE,4,23
113,115,2.6,63,1,1,0,TRUE,5,27
114,113,0.7,64,2,1,1,FALSE,4,25
114,130,7.9,78,0,0,2,FALSE,3,10
114,146,2.3,77,1,1,2,FALSE,0,39
114,107,4.9,74,2,2,1,FALSE,5,38
114,50,1.3,11,1,2,2,FALSE,2,26
114,26,3.1,2,0,1,1,FALSE,5,22
114,78,2.7,49,0,2,0,FALSE,3,10
114,149,2.7,10,0,1,2,FALSE,2,24
114,65,1.4,32,1,2,2,FALSE,5,24
114,148,6.4,27,0,2,2,FALSE,2,36
114,133,6.8,86,2,0,2,FALSE,5,25
114,18,4.9,16,1,1,2,FALSE,4,13
114,5,4.3,74,0,0,2,FALSE,1,26
114,35,5.6,81,0,1,1,FALSE,3,10
114,22,0.1,59,2,1,2,FALSE,0,30
114,100,5.2,21,0,2,1,FALSE,2,27
115,124,7.6,1,2,1,2,FALSE,3,18
115,41,10,48,2,0,2,FALSE,2,8
115,34,2.8,37,2,1,1,FALSE,4,0
115,79,9.5,38,1,1,0,FALSE,4,37
115,98,8.8,50,1,1,1,FALSE,4,4
115,18,7.5,34,0,1,2,FALSE,1,27
115,140,0.2,22,0,1,2,FALSE,5,32
115,101,4.2,44,0,2,1,FALSE,1,8
115,133,7.6,37,0,1,1,FALSE,2,29
115,134,4.8,89,2,2,2,FALSE,3,24
115,60,5.7,43,1,1,2,FALSE,3,14
115,148,5.9,68,2,0,2,FALSE,0,15
115,128,7.7,2,1,0,0,TRUE,1,28
115,49,5.6,9,2,1,2,FALSE,2,22
115,12,6.1,27,2,2,1,FALSE,1,0
115,43,4.9,58,0,2,2,FALSE,0,36
116,64,5.4,71,0,1,1,FALSE,5,33
116,121,8.9,45,1,2,0,FALSE,2,20
116,104,9.4,1,2,2,0,FALSE,1,9
116,156,8.1,88,1,2,1,FALSE,4,3
116,93,8.7,54,1,0,2,FALSE,1,31
116,113,5,83,2,0,1,FALSE,5,14
116,101,1.4,82,0,0,1,FALSE,1,16
116,13,5.3,80,1,0,2,FALSE,4,8
116,37,1.4,6,2,1,2,FALSE,1,2
116,55,8.3,75,2,0,0,TRUE,4,25
116,92,6.5,27,2,2,0,FALSE,1,23
116,70,0.1,62,1,2,2,FALSE,5,17
116,157,3.7,62,2,1,0,FALSE,4,38
116,80,0.7,58,0,0,1,FALSE,5,2
116,100,2.5,13,0,2,0,FALSE,4,3
117,49,5.1,61,1,2,1,TRUE,4,24
117,10,9.6,15,1,2,2,FALSE,4,29
117,136,8.6,22,0,0,1,FALSE,2,12
117,128,1.6,27,1,2,0,FALSE,2,35
117,56,10,90,2,1,0,FALSE,0,13
117,131,8.4,50,0,0,2,FALSE,5,24
117,132,3.3,69,1,0,2,FALSE,2,13
117,38,9.9,32,2,1,1,FALSE,0,11
117,37,9,5,1,0,1,FALSE,0,24
117,112,7.7,81,0,0,0,FALSE,4,34
117,118,6.7,56,2,1,0,FALSE,1,37
117,11,5.8,30,2,2,2,FALSE,5,28
117,1,1.3,47,1,0,0,FALSE,0,8
117,2,3.5,59,1,2,1,FALSE,2,19
117,53,5.4,58,1,2,1,FALSE,4,30
117,158,3.8,10,2,2,0,FALSE,0,34
118,73,1.5,27,1,2,2,FALSE,3,5
118,70,1.6,2,1,0,0,FALSE,0,29
118,11,1.1,64,0,0,1,FALSE,5,19
118,25,0.1,13,2,0,0,TRUE,1,26
118,153,2,16,0,0,2,FALSE,0,34
118,89,1.9,40,2,2,2,FALSE,1,35
118,76,2.4,55,2,0,1,FALSE,2,9
118,154,6,16,0,2,2,FALSE,4,29
118,3,0.1,55,2,0,0,FALSE,2,10
118,77,5.9,41,0,2,2,FALSE,0,2
118,21,3.3,19,2,0,1,FALSE,1,20
118,28,6.1,15,2,0,0,TRUE,0,9
118,63,8,16,2,1,1,FALSE,3,2
118,18,3.4,65,2,0,2,TRUE,1,28
118,90,6.2,13,1,2,2,FALSE,2,3
118,54,4.8,43,2,0,1,FALSE,4,33
119,112,2.5,83,0,2,0,FALSE,2,29
119,152,3.4,29,1,1,1,FALSE,3,33
119,113,0.3,8,1,0,1,FALSE,4,4
119,134,6.9,60,1,0,2,FALSE,1,20
119,74,7.1,51,1,1,0,FALSE,0,11
119,131,4.1,46,2,2,2,FALSE,4,33
119,27,6.4,84,0,2,0,FALSE,2,29
119,87,6.9,49,0,1,2,FALSE,0,34
119,54,9.8,11,0,0,1,FALSE,5,1
119,21,8.8,80,1,1,2,FALSE,0,39
119,76,3.4,35,0,2,2,FALSE,2,25
119,1,0.7,35,0,2,2,FALSE,2,5
119,43,5,44,1,2,0,FALSE,2,12
119,110,2.7,2,2,2,1,FALSE,5,5
119,41,2.1,32,0,1,0,FALSE,5,37
119,88,3.8,8,1,2,0,FALSE,5,38
120,6,1.4,58,2,0,1,FALSE,1,2
120,16,9.9,52,0,1,2,FALSE,2,38
120,51,0.7,48,2,2,1,FALSE,2,33
120,15,0.1,80,1,1,2,FALSE,2,35
120,92,0.8,65,1,1,0,FALSE,0,12
120,65,6.2,87,1,2,1,TRUE,4,5
120,53,3.9,41,1,0,0,TRUE,5,7
120,87,1.7,41,1,0,1,TRUE,2,12
120,43,3.9,29,0,2,1,FALSE,4,6
120,25,5.4,76,0,1,1,FALSE,5,3
120,89,0.6,61,1,0,2,FALSE,3,22
120,103,9.8,79,2,1,0,FALSE,2,38
120,38,1.7,87,1,1,2,FALSE,5,19
120,134,6.2,13,2,1,2,TRUE,5,8
120,40,9.8,1,1,2,0,FALSE,4,32
120,128,1.7,77,1,0,2,FALSE,1,40
121,105,5.3,5,1,1,2,TRUE,1,10
121,21,7.9,13,0,1,0,FALSE,0,14
121,114,2.2,76,2,1,0,TRUE,2,5
121,127,6.1,44,0,0,2,FALSE,4,19
121,87,1.7,74,2,0,1,FALSE,2,34
121,120,5,47,2,2,1,FALSE,5,13
121,78,3.3,18,2,1,0,FALSE,2,30
121,55,6.6,52,2,1,0,FALSE,4,7
121,89,6,17,1,0,0,FALSE,5,33
121,90,4.7,69,1,0,1,TRUE,5,5
121,134,5,79,0,2,1,FALSE,0,0
121,74,6.3,13,0,2,2,FALSE,4,3
121,157,6.6,71,1,1,1,FALSE,2,14
121,42,7.6,25,0,2,1,FALSE,3,38
121,46,8.6,39,0,2,2,FALSE,5,29
121,64,8.7,10,0,0,2,FALSE,5,4
122,69,1.7,80,0,2,0,FALSE,0,16
122,149,9.9,7,2,1,1,FALSE,2,8
122,100,8,35,0,0,1,TRUE,4,32
122,96,6,37,0,2,1,FALSE,2,15
122,151,2.9,25,0,1,0,FALSE,3,7
122,18,0.5,86,2,0,1,TRUE,4,5
122,6,9.8,68,1,1,1,FALSE,3,16
122,21,5.6,10,2,2,0,FALSE,5,0
122,143,4.5,47,2,0,0,FALSE,2,37
122,92,4.5,25,2,0,2,FALSE,4,10
122,111,3.4,81,0,2,1,FALSE,3,35
122,19,1.3,40,2,2,1,FALSE,1,20
122,81,6.9,76,2,2,1,TRUE,2,5
122,33,1.3,65,1,0,1,FALSE,0,17
122,125,1.6,73,1,2,0,FALSE,3,18
122,107,0,86,0,1,2,FALSE,4,20
123,4,5.1,34,1,1,1,FALSE,3,9
123,147,2.1,87,0,1,0,FALSE,4,3
123,124,5.3,60,2,2,1,FALSE,4,28
123,86,8.9,10,1,1,1,FALSE,5,0
123,12,4.7,62,2,0,0,FALSE,0,21
123,121,0.5,86,1,0,1,FALSE,5,13
123,42,6,51,0,0,0,FALSE,3,39
123,119,2.6,6,1,2,2,FALSE,5,40
123,51,3,73,1,2,0,TRUE,4,0
123,146,4.7,41,0,2,1,FALSE,4,26
123,113,5.7,72,2,2,0,FALSE,3,36
123,71,1.9,80,0,1,1,FALSE,3,39
123,23,0.6,55,2,1,0,FALSE,3,14
123,82,8.9,72,1,2,1,FALSE,4,6
123,29,7.4,39,1,2,1,FALSE,5,38
123,158,4.7,85,1,1,1,FALSE,5,39
124,111,7.7,61,1,0,2,FALSE,2,24
124,33,6.9,1,1,0,0,FALSE,5,33
124,31,4.4,67,0,0,1,FALSE,1,9
124,88,5.9,42,2,1,2,FALSE,2,4
124,103,5.7,22,2,2,1,FALSE,1,7
124,148,8.3,17,0,1,1,FALSE,5,29
124,83,1.6,30,2,2,2,FALSE,0,14
124,138,2.2,34,0,2,2,FALSE,0,17
124,159,3.9,53,0,0,1,FALSE,1,16
124,28,1.6,56,2,2,2,FALSE,4,20
124,143,3,58,2,2,2,FALSE,5,23
124,67,5.5,35,0,1,2,FALSE,4,38
124,68,7.9,14,2,1,2,FALSE,3,24
124,105,1.9,59,2,1,2,FALSE,3,6
124,94,1.6,17,2,1,1,FALSE,5,7
124,77,8.2,53,1,0,2,FALSE,4,33
125,121,6,56,1,2,0,FALSE,0,16
125,43,5.7,56,1,2,0,FALSE,0,27
125,54,2.6,61,1,2,2,FALSE,0,36
125,10,7.2,15,1,1,1,FALSE,5,22
125,159,3,34,1,0,2,FALSE,0,17
125,102,4.8,50,1,2,2,FALSE,3,26
125,49,3.5,68,0,0,2,FALSE,1,6
125,75,3.7,59,1,1,1,FALSE,4,20
125,23,8.6,14,0,0,2,FALSE,5,17
125,81,2.2,76,1,1,2,FALSE,2,36
125,70,7.4,15,1,2,1,FALSE,3,38
125,109,9.1,17,1,1,0,FALSE,4,18
125,71,6.3,19,1,2,1,FALSE,2,5
125,36,5,16,2,2,0,FALSE,1,16
125,31,9.3,87,0,0,0,FALSE,2,40
126,107,4.4,88,2,1,2,FALSE,3,37
126,55,2.2,21,0,1,0,FALSE,2,38
126,62,6.4,27,2,2,2,FALSE,3,26
126,139,2.5,77,2,1,0,FALSE,2,15
126,61,7.5,24,1,2,1,FALSE,3,20
126,28,2.3,46,2,0,0,FALSE,2,36
126,118,2.6,54,2,0,0,FALSE,0,16
126,132,5.8,0,1,0,1,FALSE,0,39
126,72,5.6,37,0,1,0,FALSE,2,5
126,25,8.8,61,2,1,0,FALSE,3,24
126,54,1.5,39,2,0,1,FALSE,1,27
126,75,3.1,74,1,0,1,FALSE,2,9
126,104,4.2,53,1,0,1,FALSE,0,39
126,115,7.9,21,0,0,2,FALSE,2,24
126,32,5.6,75,0,2,0,FALSE,0,10
126,101,0.9,37,0,0,2,FALSE,2,32
127,117,9.5,45,1,0,1,FALSE,2,21
127,55,9,18,0,1,2,FALSE,5,11
127,40,5.2,39,0,2,0,FALSE,0,31
127,126,0.5,71,1,2,1,FALSE,2,26
127,69,3.5,76,0,0,2,FALSE,5,36
127,45,7.5,26,2,0,0,FALSE,1,12
127,96,2.8,38,2,2,1,FALSE,4,25
127,72,8.9,23,2,2,1,FALSE,5,40
127,41,2.7,90,1,0,0,FALSE,3,15
127,87,6.9,9,1,2,1,FALSE,2,37
127,21,3.8,34,2,1,1,FALSE,0,29
127,112,8.3,80,1,1,0,FALSE,3,17
127,48,4.3,7,2,1,1,FALSE,2,16
127,92,9,76,2,1,1,FALSE,2,35
127,5,7.2,1,1,0,1,FALSE,2,16
127,28,1.2,60,2,2,1,FALSE,5,25
128,113,8.6,43,2,1,2,FALSE,3,14
128,55,0.3,13,0,2,1,FALSE,1,14
128,49,5.3,48,0,1,1,FALSE,4,7
128,120,7.7,90,1,1,0,FALSE,4,1
128,38,9.1,56,0,0,2,FALSE,1,36
128,78,0.5,88,1,1,2,FALSE,4,20
128,137,9.9,70,2,1,0,FALSE,5,20
128,121,0.2,13,2,2,2,FALSE,0,36
128,17,9.5,87,2,2,2,FALSE,2,29
128,100,5,77,2,2,1,TRUE,4,32
128,70,3.6,0,0,2,2,FALSE,2,24
128,138,7.6,75,0,0,2,FALSE,1,15
128,155,1.8,64,0,2,2,FALSE,1,33
128,116,2.1,62,0,1,1,FALSE,2,9
128,50,1.6,26,0,2,0,FALSE,1,35
129,65,4.2,14,1,1,1,FALSE,3,3
129,29,5.6,0,0,0,0,FALSE,4,35
129,115,9.9,66,1,1,2,FALSE,5,33
129,62,6.8,13,2,0,0,FALSE,0,24
129,49,7.5,84,0,2,1,FALSE,2,11
129,60,7.3,50,0,2,0,FALSE,0,6
129,32,0.9,24,1,1,0,FALSE,0,34
129,85,7.1,71,1,1,2,FALSE,2,2
129,121,7.7,19,0,2,1,FALSE,3,2
129,31,7.5,40,1,1,2,FALSE,1,36
129,11,2.9,27,2,2,2,TRUE,4,12
129,123,0,37,0,2,1,FALSE,5,36
129,82,8.8,32,0,2,2,FALSE,3,39
129,154,1.6,32,1,0,0,FALSE,5,11
129,71,1.8,28,2,0,2,FALSE,1,26
129,100,7.4,65,1,0,1,FALSE,1,8
